customer_id,campaign_name,channel,budget,clicks,impressions
31769,Black Friday,radio,unknown,17,5000
31770,Summer Promo,social,1000,743,1000
31771,Spring Sale,tv,5000,882,-1
31772,Black Friday,social,unknown,528,
31773,Black Friday,radio,500,234,10000
31774,,social,500,723,5000
31775,,email,-999,765,many
31776,Spring Sale,tv,5000,492,10000
31777,,radio,unknown,241,10000
31778,,,500,2,
31779,,print,500,830,
31780,Spring Sale,print,1000,707,1000
31781,,radio,500,475,
31782,,email,1000,222,10000
31783,,print,1000,852,
31784,Summer Promo,tv,,821,10000
31785,,email,100,395,
31786,Black Friday,radio,unknown,170,10000
31787,Black Friday,radio,-999,20,1000
31788,,email,500,562,5000
31789,Black Friday,radio,100,281,10000
31790,Summer Promo,tv,unknown,593,10000
31791,Summer Promo,radio,unknown,464,
31792,,,,655,-1
31793,Black Friday,,100,860,1000
31794,Spring Sale,,100,113,-1
31795,,,500,372,5000
31796,,tv,500,334,5000
31797,,,unknown,573,many
31798,Spring Sale,social,100,740,
31799,Spring Sale,email,,535,5000
31800,Spring Sale,social,,852,5000
31801,Black Friday,social,500,560,5000
31802,Black Friday,email,unknown,176,5000
31803,,radio,-999,193,5000
31804,Black Friday,tv,,224,1000
31805,,,500,13,-1
31806,Spring Sale,email,-999,852,1000
31807,Spring Sale,tv,1000,588,5000
31808,,,unknown,858,many
31809,Summer Promo,email,500,82,1000
31810,Black Friday,social,1000,907,
31811,Spring Sale,tv,500,402,many
31812,Black Friday,,500,202,5000
31813,,,100,21,many
31814,,tv,5000,234,5000
31815,,email,5000,386,
31816,Summer Promo,radio,-999,375,many
31817,,social,100,831,1000
31818,,print,5000,342,many
31819,Summer Promo,tv,-999,180,1000
31820,Summer Promo,social,,306,many
31821,Spring Sale,radio,100,904,5000
31822,,print,100,541,10000
31823,,print,5000,241,10000
31824,Black Friday,social,1000,886,1000
31825,,email,unknown,220,5000
31826,,email,100,819,-1
31827,Summer Promo,social,-999,524,many
31828,Black Friday,radio,100,727,1000
31829,Black Friday,social,-999,29,5000
31830,,social,100,814,-1
31831,,,500,192,many
31832,Summer Promo,tv,unknown,420,
31833,,,5000,561,many
31834,Spring Sale,,unknown,24,-1
31835,,,unknown,48,
31836,,social,,886,1000
31837,,tv,1000,244,-1
31838,,tv,100,916,many
31839,Black Friday,radio,1000,226,1000
31840,Black Friday,tv,500,755,-1
31841,Summer Promo,social,1000,87,many
31842,Summer Promo,email,unknown,891,
31843,Spring Sale,email,,51,-1
31844,,radio,5000,402,5000
31845,Summer Promo,email,100,413,1000
31846,,radio,500,306,5000
31847,Summer Promo,tv,5000,74,-1
31848,Summer Promo,,-999,196,5000
31849,Summer Promo,social,100,753,5000
31850,Summer Promo,print,,805,-1
31851,Spring Sale,tv,500,704,many
31852,Summer Promo,radio,100,430,1000
31853,Spring Sale,,-999,510,5000
31854,Summer Promo,,100,684,5000
31855,Spring Sale,radio,-999,165,10000
31856,Black Friday,print,1000,142,5000
31857,Spring Sale,tv,500,998,5000
31858,Summer Promo,,unknown,809,1000
31859,Summer Promo,email,,181,10000
31860,Summer Promo,tv,100,80,1000
31861,,radio,5000,795,10000
31862,Spring Sale,,500,152,1000
31863,,print,1000,868,-1
31864,Summer Promo,tv,-999,979,-1
31865,Black Friday,radio,100,860,-1
31866,Summer Promo,social,unknown,852,-1
31867,Black Friday,,1000,601,
31868,,tv,5000,706,
31869,Black Friday,tv,,562,5000
31870,Summer Promo,print,100,586,-1
31871,Spring Sale,print,1000,79,-1
31872,,email,unknown,756,-1
31873,,tv,-999,550,5000
31874,,tv,unknown,461,many
31875,Spring Sale,email,-999,683,5000
31876,,tv,unknown,757,10000
31877,,social,-999,353,-1
31878,Spring Sale,radio,500,725,-1
31879,Summer Promo,,1000,655,10000
31880,Black Friday,print,-999,357,5000
31881,Summer Promo,tv,1000,822,5000
31882,Summer Promo,email,5000,339,1000
31883,Spring Sale,email,1000,69,
31884,,print,unknown,536,1000
31885,,,-999,839,5000
31886,,print,,618,10000
31887,Black Friday,social,500,973,many
31888,,,500,590,
31889,Black Friday,,unknown,925,many
31890,Summer Promo,,500,626,1000
31891,,print,1000,717,-1
31892,Spring Sale,tv,,221,many
31893,,social,unknown,414,5000
31894,Spring Sale,print,-999,963,1000
31895,Summer Promo,,1000,376,
31896,Spring Sale,social,-999,564,1000
31897,Spring Sale,,500,558,
31898,,print,unknown,401,10000
31899,Spring Sale,tv,unknown,762,1000
31900,Black Friday,radio,5000,248,1000
31901,Spring Sale,tv,1000,570,10000
31902,,print,500,457,5000
31903,Spring Sale,email,1000,356,10000
31904,Summer Promo,print,unknown,679,-1
31905,,email,5000,295,many
31906,Summer Promo,social,unknown,388,5000
31907,Black Friday,social,-999,233,many
31908,Black Friday,print,500,309,-1
31909,,print,,262,5000
31910,Black Friday,radio,100,541,many
31911,,tv,5000,36,many
31912,Spring Sale,print,100,989,
31913,Spring Sale,,unknown,331,-1
31914,,tv,unknown,664,10000
31915,Black Friday,social,100,79,5000
31916,Summer Promo,print,500,674,
31917,,radio,unknown,413,-1
31918,Black Friday,,unknown,583,many
31919,,tv,500,223,1000
31920,,email,,682,many
31921,Summer Promo,,1000,520,1000
31922,,email,unknown,973,10000
31923,Black Friday,radio,-999,599,many
31924,,radio,5000,217,10000
31925,,print,5000,195,-1
31926,,tv,100,464,
31927,,email,500,93,5000
31928,Summer Promo,email,100,95,10000
31929,Black Friday,radio,1000,181,5000
31930,,,unknown,77,5000
31931,Spring Sale,social,,27,-1
31932,Black Friday,,500,866,10000
31933,Spring Sale,radio,5000,367,many
31934,,social,1000,722,1000
31935,Spring Sale,tv,,139,5000
31936,,print,5000,699,1000
31937,Black Friday,tv,100,522,1000
31938,,tv,1000,940,5000
31939,Spring Sale,,-999,426,10000
31940,,tv,500,721,1000
31941,,,unknown,262,5000
31942,Summer Promo,tv,500,468,
31943,,radio,unknown,82,-1
31944,,email,-999,175,5000
31945,Spring Sale,email,5000,894,5000
31946,Spring Sale,,100,292,10000
31947,Spring Sale,,5000,505,1000
31948,Summer Promo,print,1000,678,1000
31949,,,unknown,566,10000
31950,,,5000,337,many
31951,,radio,unknown,6,5000
31952,Black Friday,email,500,459,
31953,,social,unknown,774,10000
31954,Black Friday,email,5000,211,many
31955,Spring Sale,print,-999,946,many
31956,Black Friday,email,500,402,-1
31957,,print,500,58,10000
31958,,tv,100,265,many
31959,Black Friday,tv,100,950,-1
31960,Black Friday,social,100,806,10000
31961,,social,500,753,many
31962,,tv,5000,49,many
31963,Spring Sale,radio,100,819,many
31964,Summer Promo,email,1000,700,10000
31965,Black Friday,tv,1000,270,-1
31966,Summer Promo,radio,500,122,
31967,Spring Sale,print,1000,3,-1
31968,Spring Sale,print,-999,738,1000
31969,Summer Promo,social,1000,368,1000
31970,Summer Promo,social,,40,10000
31971,Spring Sale,social,500,476,5000
31972,Spring Sale,radio,5000,574,
31973,Black Friday,social,unknown,980,1000
31974,,tv,unknown,543,5000
31975,,radio,,897,many
31976,Spring Sale,tv,unknown,422,-1
31977,Black Friday,tv,,672,1000
31978,Spring Sale,radio,unknown,549,1000
31979,,print,1000,981,-1
31980,Spring Sale,tv,unknown,633,5000
31981,,print,5000,720,many
31982,Summer Promo,,-999,836,-1
31983,Spring Sale,radio,,969,5000
31984,Black Friday,print,1000,486,
31985,,radio,100,761,
31986,Spring Sale,social,,604,-1
31987,Summer Promo,social,500,927,-1
31988,Black Friday,social,,804,5000
31989,,print,,161,many
31990,,,5000,733,5000
31991,Summer Promo,,,186,many
31992,Summer Promo,social,500,627,10000
31993,,email,100,450,5000
31994,,email,1000,182,1000
31995,,print,unknown,619,many
31996,Summer Promo,print,unknown,769,1000
31997,Black Friday,radio,5000,736,5000
31998,Black Friday,print,-999,518,-1
31999,,email,,107,
32000,Black Friday,,500,175,10000
32001,,tv,100,574,10000
32002,,print,100,156,5000
32003,,,-999,14,many
32004,Spring Sale,,100,345,10000
32005,,tv,,732,5000
32006,Spring Sale,,unknown,287,1000
32007,Summer Promo,social,unknown,465,10000
32008,Spring Sale,print,500,757,
32009,Summer Promo,social,100,778,1000
32010,,print,1000,487,-1
32011,Spring Sale,print,500,307,1000
32012,Black Friday,social,1000,647,
32013,Spring Sale,radio,unknown,243,-1
32014,Spring Sale,email,1000,2,many
32015,,email,100,467,many
32016,,radio,5000,893,
32017,Spring Sale,email,unknown,232,1000
32018,Spring Sale,tv,unknown,748,5000
32019,Spring Sale,social,5000,840,1000
32020,Summer Promo,radio,100,788,10000
32021,,email,-999,909,10000
32022,Black Friday,print,,626,1000
32023,Summer Promo,social,unknown,297,many
32024,Summer Promo,,5000,582,many
32025,Spring Sale,social,unknown,181,10000
32026,,print,500,180,10000
32027,Spring Sale,radio,500,975,1000
32028,Black Friday,social,-999,956,1000
32029,Summer Promo,print,1000,360,many
32030,Summer Promo,tv,100,842,many
32031,Summer Promo,email,unknown,30,5000
32032,Black Friday,tv,5000,321,-1
32033,,tv,5000,309,5000
32034,,print,5000,820,1000
32035,Summer Promo,print,,138,-1
32036,Summer Promo,social,1000,669,10000
32037,Black Friday,tv,500,827,5000
32038,Black Friday,,500,172,10000
32039,Summer Promo,social,unknown,500,10000
32040,,social,1000,349,1000
32041,Summer Promo,radio,100,177,
32042,Summer Promo,social,1000,480,1000
32043,Spring Sale,email,1000,721,10000
32044,Black Friday,social,-999,137,5000
32045,Black Friday,social,1000,5,1000
32046,,print,,807,5000
32047,Black Friday,print,500,84,1000
32048,Black Friday,,,371,10000
32049,Summer Promo,print,100,704,
32050,,,unknown,192,10000
32051,Summer Promo,email,100,204,1000
32052,Summer Promo,,100,661,-1
32053,Spring Sale,tv,unknown,456,1000
32054,,print,500,354,10000
32055,,print,5000,240,many
32056,,print,100,517,1000
32057,Black Friday,radio,unknown,1,5000
32058,Summer Promo,print,100,893,many
32059,,radio,100,680,
32060,Spring Sale,tv,,987,5000
32061,Black Friday,social,100,544,10000
32062,Black Friday,radio,,593,many
32063,Black Friday,email,100,543,-1
32064,Spring Sale,email,100,355,10000
32065,,email,5000,599,many
32066,Summer Promo,social,,382,5000
32067,Black Friday,radio,unknown,656,
32068,Summer Promo,tv,100,993,many
32069,Spring Sale,print,unknown,228,5000
32070,,radio,unknown,214,
32071,Black Friday,,5000,901,many
32072,Spring Sale,radio,500,333,many
32073,,tv,5000,584,1000
32074,,,,458,-1
32075,Spring Sale,email,500,26,-1
32076,Black Friday,social,100,149,
32077,Summer Promo,radio,500,675,-1
32078,Summer Promo,print,-999,747,10000
32079,,tv,100,773,many
32080,Spring Sale,radio,5000,168,1000
32081,Black Friday,radio,100,833,many
32082,Spring Sale,radio,100,53,5000
32083,Black Friday,print,500,904,-1
32084,,tv,-999,-10,-1
32085,,radio,1000,714,5000
32086,,,unknown,33,10000
32087,Black Friday,email,500,202,
32088,Spring Sale,social,500,607,-1
32089,Summer Promo,,5000,952,
32090,Summer Promo,tv,100,95,
32091,Summer Promo,radio,,590,-1
32092,Summer Promo,print,-999,125,1000
32093,Summer Promo,print,100,394,-1
32094,,email,,944,1000
32095,Spring Sale,tv,unknown,531,many
32096,Summer Promo,tv,100,60,10000
32097,,tv,1000,807,1000
32098,Black Friday,,5000,165,5000
32099,,social,500,269,many
32100,Summer Promo,tv,500,700,5000
32101,,radio,unknown,685,-1
32102,Black Friday,social,500,19,many
32103,,,1000,68,5000
32104,,social,-999,284,
32105,Black Friday,tv,unknown,75,5000
32106,,email,1000,652,many
32107,Spring Sale,social,,980,many
32108,Black Friday,,1000,139,5000
32109,,,1000,241,5000
32110,Black Friday,,-999,946,-1
32111,Summer Promo,tv,5000,252,
32112,,print,unknown,200,-1
32113,Black Friday,social,unknown,364,
32114,Summer Promo,tv,unknown,345,-1
32115,Summer Promo,email,1000,665,10000
32116,,tv,500,339,
32117,Spring Sale,email,100,233,5000
32118,,,5000,101,many
32119,,,unknown,655,
32120,Summer Promo,tv,-999,912,
32121,Summer Promo,social,-999,911,-1
32122,Black Friday,radio,1000,910,many
32123,Black Friday,radio,unknown,823,10000
32124,,social,1000,233,
32125,Black Friday,print,5000,936,many
32126,,email,5000,989,5000
32127,,radio,unknown,897,10000
32128,,print,1000,124,many
32129,,tv,,979,5000
32130,,radio,,943,-1
32131,Summer Promo,print,100,154,5000
32132,Black Friday,,500,289,5000
32133,Summer Promo,social,5000,886,many
32134,Black Friday,radio,500,936,-1
32135,,,500,721,5000
32136,Spring Sale,social,-999,218,-1
32137,,email,unknown,87,10000
32138,Spring Sale,email,100,82,10000
32139,Spring Sale,,,145,1000
32140,,radio,100,729,
32141,,radio,500,429,5000
32142,,social,-999,571,5000
32143,Spring Sale,radio,,504,5000
32144,Summer Promo,email,unknown,810,many
32145,Spring Sale,email,unknown,383,5000
32146,,,1000,684,1000
32147,Summer Promo,,,315,many
32148,,email,-999,644,10000
32149,,tv,,758,many
32150,Spring Sale,email,,808,10000
32151,,email,,139,5000
32152,,,unknown,35,5000
32153,Summer Promo,,unknown,357,1000
32154,,social,-999,349,1000
32155,Summer Promo,print,5000,41,1000
32156,,email,-999,109,many
32157,Black Friday,social,5000,544,many
32158,Black Friday,tv,5000,256,1000
32159,,tv,5000,949,1000
32160,,radio,,766,10000
32161,Spring Sale,tv,,540,1000
32162,,email,-999,816,5000
32163,Summer Promo,tv,unknown,117,many
32164,,,1000,500,many
32165,Summer Promo,social,5000,542,-1
32166,Spring Sale,social,unknown,623,
32167,Spring Sale,tv,,274,-1
32168,,,unknown,503,many
32169,Spring Sale,radio,100,208,many
32170,,tv,unknown,362,1000
32171,Summer Promo,,-999,655,1000
32172,Spring Sale,email,-999,273,
32173,,social,500,949,10000
32174,,print,100,196,-1
32175,Spring Sale,email,unknown,367,10000
32176,,social,,501,10000
32177,Summer Promo,email,500,626,-1
32178,Black Friday,print,5000,105,-1
32179,Spring Sale,email,unknown,854,-1
32180,Black Friday,tv,500,650,10000
32181,Spring Sale,tv,500,708,many
32182,,email,500,320,many
32183,Spring Sale,print,-999,752,10000
32184,Spring Sale,tv,,137,1000
32185,Spring Sale,radio,500,767,10000
32186,Black Friday,radio,500,545,-1
32187,Summer Promo,radio,1000,819,1000
32188,Summer Promo,email,,479,many
32189,,social,-999,543,many
32190,Spring Sale,tv,5000,280,many
32191,Black Friday,,1000,400,10000
32192,Black Friday,print,500,613,many
32193,,tv,-999,349,
32194,,tv,1000,964,-1
32195,Summer Promo,tv,unknown,324,1000
32196,,,1000,143,5000
32197,,social,5000,691,
32198,,tv,1000,694,5000
32199,Summer Promo,email,500,885,10000
32200,Summer Promo,tv,500,991,10000
32201,,email,500,470,10000
32202,Summer Promo,print,unknown,819,10000
32203,Spring Sale,social,,127,many
32204,,email,1000,102,1000
32205,,email,,344,1000
32206,,radio,100,683,-1
32207,,tv,-999,307,many
32208,Spring Sale,radio,5000,434,1000
32209,Summer Promo,,100,774,1000
32210,,social,500,479,5000
32211,Spring Sale,,100,122,5000
32212,Black Friday,tv,unknown,77,many
32213,Summer Promo,,,598,-1
32214,Black Friday,tv,1000,492,1000
32215,Spring Sale,tv,unknown,641,-1
32216,,email,,58,
32217,,print,500,823,10000
32218,Spring Sale,social,5000,620,many
32219,Spring Sale,radio,,319,-1
32220,,email,-999,524,5000
32221,Summer Promo,email,100,572,10000
32222,Black Friday,radio,5000,454,5000
32223,,social,100,714,
32224,,radio,100,506,5000
32225,Black Friday,tv,5000,446,many
32226,,email,unknown,302,many
32227,,,-999,373,1000
32228,,,500,46,
32229,,email,-999,547,many
32230,Black Friday,email,100,910,many
32231,,social,-999,706,1000
32232,Black Friday,social,unknown,508,10000
32233,,email,1000,551,
32234,,print,unknown,976,-1
32235,Summer Promo,print,5000,573,10000
32236,Summer Promo,social,,267,5000
32237,Summer Promo,,5000,130,-1
32238,Spring Sale,radio,-999,836,
32239,,,5000,982,5000
32240,Spring Sale,email,100,986,-1
32241,,,5000,988,5000
32242,Summer Promo,email,100,588,10000
32243,Spring Sale,,5000,597,many
32244,,,-999,657,10000
32245,,social,,413,
32246,Black Friday,radio,500,292,-1
32247,Black Friday,radio,-999,393,
32248,Black Friday,,500,314,5000
32249,,print,,395,
32250,Spring Sale,radio,-999,426,-1
32251,Summer Promo,print,1000,617,1000
32252,Summer Promo,,-999,94,-1
32253,Black Friday,,5000,283,-1
32254,,email,,-9,10000
32255,Spring Sale,social,,537,1000
32256,Spring Sale,print,unknown,622,
32257,,email,500,444,many
32258,Black Friday,print,unknown,584,10000
32259,,,500,966,-1
32260,Black Friday,print,-999,845,-1
32261,Black Friday,email,100,321,
32262,,,-999,35,5000
32263,Black Friday,email,500,434,1000
32264,,radio,-999,883,10000
32265,Black Friday,email,1000,728,many
32266,,radio,5000,932,many
32267,Spring Sale,tv,,53,5000
32268,,tv,5000,556,-1
32269,,,-999,864,
32270,Spring Sale,social,unknown,36,10000
32271,Black Friday,tv,1000,765,-1
32272,Black Friday,print,1000,719,-1
32273,,tv,5000,28,1000
32274,Black Friday,tv,100,634,-1
32275,Spring Sale,print,5000,778,many
32276,,,5000,878,10000
32277,,,100,259,-1
32278,,social,unknown,621,
32279,Summer Promo,social,5000,331,1000
32280,Spring Sale,,1000,172,many
32281,,print,-999,816,5000
32282,Spring Sale,tv,unknown,541,10000
32283,Spring Sale,tv,,166,many
32284,,tv,5000,689,many
32285,,print,1000,496,
32286,,tv,unknown,576,1000
32287,Summer Promo,radio,unknown,765,-1
32288,,social,5000,975,1000
32289,Black Friday,tv,500,373,5000
32290,,radio,unknown,607,1000
32291,Spring Sale,email,-999,912,10000
32292,,print,1000,814,10000
32293,Spring Sale,print,500,286,1000
32294,,print,500,366,5000
32295,,email,5000,649,1000
32296,,email,1000,587,
32297,Spring Sale,social,-999,624,
32298,Black Friday,tv,-999,590,
32299,,social,unknown,7,5000
32300,,radio,unknown,995,5000
32301,Summer Promo,radio,5000,898,
32302,Spring Sale,,,669,5000
32303,,print,500,351,many
32304,,tv,1000,975,many
32305,Black Friday,radio,100,745,5000
32306,Spring Sale,print,5000,346,
32307,,radio,500,892,-1
32308,Summer Promo,social,,472,
32309,Spring Sale,social,-999,29,many
32310,,social,,334,10000
32311,,email,-999,-3,1000
32312,Black Friday,tv,1000,611,10000
32313,Spring Sale,print,500,137,many
32314,Summer Promo,social,,408,many
32315,,,,-8,10000
32316,Summer Promo,tv,5000,20,1000
32317,,radio,500,259,many
32318,,print,5000,184,
32319,Black Friday,,,985,-1
32320,Black Friday,email,500,2,-1
32321,,email,-999,292,
32322,,tv,,488,1000
32323,,social,100,899,1000
32324,Spring Sale,tv,unknown,452,many
32325,Summer Promo,social,unknown,70,1000
32326,Black Friday,social,500,469,10000
32327,,social,unknown,569,
32328,,,5000,613,
32329,Summer Promo,print,-999,385,10000
32330,Spring Sale,,1000,696,1000
32331,Black Friday,email,100,204,many
32332,,radio,,992,10000
32333,,radio,,671,many
32334,,tv,1000,723,10000
32335,Summer Promo,,500,429,1000
32336,,email,-999,421,10000
32337,Spring Sale,radio,,870,1000
32338,Black Friday,radio,,98,
32339,Summer Promo,social,500,542,
32340,,print,5000,675,-1
32341,,email,1000,904,
32342,Spring Sale,social,1000,457,
32343,Black Friday,,100,260,many
32344,Summer Promo,tv,1000,607,-1
32345,Summer Promo,radio,100,287,10000
32346,,email,100,682,10000
32347,Spring Sale,tv,500,944,5000
32348,Summer Promo,email,,27,many
32349,Spring Sale,social,1000,543,1000
32350,Spring Sale,email,500,18,-1
32351,Spring Sale,print,1000,552,1000
32352,,radio,-999,662,many
32353,Black Friday,radio,100,-3,1000
